-2,I had such a nice day. Too bad the rain comes in tomorrow at 5am 
-2,@Starrbby too bad I won't be around I lost my job and can't even pay my phone bill lmao aw shucks 
-2,Damm back to school tomorrow 
-2,"Mo jobs, no money.  how in the hell is min wage here 4 f'n clams an hour?"
-2,@katortiz  Not forever... See you soon!
-2,"@Lt_Algonquin agreed, I saw the failwhale allllll day today. "
-2,@jdarter Oh! Haha... dude I dont really look at em unless someone says HEY I ADDED YOU. Sorry  I'm so terrible at that. I need a pop up!
-2,@ninjen I'm sure you're right...    I need to start working out with you and the Nikster... Or Jared at least!
-2,i really hate how people diss my bands!  Trace is clearly NOT ugly!
-2,"Gym attire today was: Puma singlet, Adidas shorts.......and black business socks and leather shoes  Lucky did not run into any cute girls."
-2,Why won't you show my location?!   http://twitpic.com/2y2es
-2,No picnic  my phone smells like citrus.
-2,"@ashleyac My donkey is sensitive about such comments. Nevertheless, he'd (and me'd) be glad to see your mug asap. Charger is still awol. "
-2,No new csi tonight.  FML
-2,i think my arms are sore from tennis 
-2,wonders why someone that u like so much can make you so unhappy in a split seccond . depressed . 
-2,sleep soon... i just hate saying bye and see you tomorrow for the night. 
-2,"@statravelAU just got ur newsletter, those fares really are unbelievable, shame I already booked and paid for mine "
-2,missin' the boo 
-2,@markhardy1974 Me too  #itm
-2,Damn... I don't have any chalk! MY CHALKBOARD IS USELESS 
-2,"had a blast at the Getty Villa, but hates that she's had a sore throat all day. It's just getting worse too "
-2,@msdrama hey missed ya at the meeting  sup mama
-2,"My tummy hurts.  I wonder if the hypnosis has anything to do with it? If so, it's working, I get it, STOP SMOKING!!!"
-2,why is it always the fat ones?! 
-2,"@januarycrimson Sorry, babe!!  My fam annoys me too. Thankfully, they're asleep right now. Muahaha. *evil laugh*"
-2,@Hollywoodheat I should have paid more attention when we covered photoshop in my webpage design class in undergrad 
-2,wednesday my b-day! don't know what 2 do!! 
-2,Poor cameron (the hills) 
-2,"pray for me please, the ex is threatening to start sh** at my/our babies 1st Birthday party. what a jerk. and I still have a headache "
-2,"@makeherfamous hmm  , do u really enjoy being with him ? if the problems are too constants u should think things more , find someone ulike"
-2,Strider is a sick little puppy  http://apps.facebook.com/dogbook/profile/view/5248435
-2,"so rylee,grace...wana go steve's party or not?? SADLY SINCE ITS EASTER I WNT B ABLE 2 DO MUCH  BUT OHH WELL....."
-2,"hey, I actually won one of my bracket pools! Too bad it wasn't the one for money "
-2,"@stark YOU don't follow me, either  and i work for you!"
-2,A bad nite for the favorite teams: Astros and Spartans lose.  The nite out with T.W. was good.
-2, Body Of Missing Northern Calif. Girl Found: Police have found the remains of a missing Northern California girl .. http://tr.im/imji
-2,"@mangaaa I hope they will increase the capacity fast, yesterday was such a pain. Got the fail whale +15 times in 2 hours.... "
-2,Behind on my classes for work 
-2,watching &quot;House&quot; 
-2,@kpreyes Remember my bum leg? Strikes back this time its serious 
-2,"@paradisej cool, i will. their are all kinds of complaints about this laptop online about overheating, but no recalls "
-2,Emily will be glad when Mommy is done training at her new job. She misses her.  http://apps.facebook.com/dogbook/profile/view/6176014
-2,would rather the first party send bad messages than the 3rd party send mixed ones  Sophmore year all over again?
-2,@Henkuyinepu it's overrated 
-2,@marykatherine_q i know! I heard it this afternoon and wondered the same thing. Moscow is so behind the times 
-2,laying in bed with no voice.. 
-2,I'm sooo sad!!! they killed off Kutner on House  whyyyyyyyy
-2,@jacobsummers Sorry  tell them mea culpa from me and that I really am sorry.
-2,"@Alliana07 it didn't make any sense to me, the suicide thing. I refuse to believe that that is actually what happened. "
-2,@salancaster  hope your ok.
-2,@mercedesashley Damn! The grind is inspirational and saddening at the same time.  Don't want you to stop cuz I like what u do! Much love
-2,@HibaNick yeah aw but i know i wudnt stand a chance 
-2,ugh. cant sleep. its 1:30am. 
-2,Hanging in Crooners. Wanna sing. Can't. Sucks. 
-2,@eRRe_sC aaw i miss ya all too.. im leaving to BH tomorrow &quot;morning&quot; i think.. aww i wanna go to the beach w u girls!! 
-2,Is pissed off that there's no ASBA's for a radio station. 
-2,wednesday my b-day n don't know what 2 do!  
-2,I know my life has been flipped upside down when I just thought in my head that some Ramen sounds good. 
-2,I am in pain. My back and sides hurt. Not to mention crying is made of fail. 
-2,"Late night snack, glass of OJ b/c I'm &quot;down with the sickness&quot;, then back to sleep...ugh I hate getting sick... "
-2,@allyheman but.. but.. but.. I'm not a big fan on camilla belle 
-2,"@grum WAH I can't see clip, must be el-stupido work filters. Can't wait 'till I get a 'puter. Something else 2 blame ex 4. He broke mine "
-2,This week just seems to get longer and longer in terms of how much I need to do.. and how much I'm actually going to get done 
-2,I'm so cold 
-2,@thecoolestout Ehhh don't. Weather's gonna take a turn for the ugly tomorrow 
-2,@chelserlynn haha its so cooooold in the d! and no  but you should still go to the show. they do some incredible stuff
-2,Hoping the tummy rumbles go away soon 
-2,"@Knights_ No, no notice. They told me I'd be working tomorrow, and then I called the agency to follow up and they said it was over. "
-2,almost bedtime 
-2,I'm missing you babe..  but as long as your alive I'm happy.. Yawwwnn.. I'm tired my love imma try to sleep hopefully you had a headstart
-2,Agh...snow!!! 
-2,i miss kenny powers 
-2,"@BridgetsBeaches Thank you for letting people know, but now I'm sad that the direct message I got wasn't actually from Bridget "
-2,"...and, India missed out its 100th Test victory n 10th consecutive win without a loss. "
-2,@JonathanRKnight I guess that's a no then. 
-2,sadly is going to bed. 
-2,@ozesteph1992 Shame to hear this Stephan 
-2,@mrsaintnick hey! i'm leavin in the morning... 
-2,"Was intending to finish editing my 536-page novel manuscript tonight, but that will probably not happen. And only 12 pages are left "
-2,laid around too much today... now my head hurts 
-2,@twista202 I still haven't read the 9th&amp;10th Princess diaries  Saving Francesca made me cry at the end. Hmm those are easy books.
-2,my nokia 1110 died..  
-2,My mom might have breast cancer won't find out anything for. Like a week I'm so worried! 
-2,Going to sleep. Hoping tomorrow is a better day. 
-2,@rumblepurr lol.. wish they understood daylight savings has ended though and breakfast is an hour later  They keep waking the kids up too
-2,@onemoreproject that is lame 
-2,I don't understand... I really don't 
-2,HEROES just isn't doing it for me this season... 
-2,Living not downtown sure isn't much fun.  
-2,@jonathanchard Not calorie wise   I wish junk food was calorie free! I ate a thing of sour skittles and a big ass cherry coke!
-2,Man Work is Hard 
-2,"getting sick  time for some hot tea, studying, and then sleeeep"
-2,Getting eyebrows waxed. More pain 
-2,No phantasy star yesterday  going to work...
-2,Oh - Just got all my MacHeist 3.0 apps - sweet. Didn't get the Espresso serial no though although they said they sent it - oh well 
-2,Picked Mich St to win it all from the get go.  Was feeling pretty good about that pick all the way up until......tonight.  A's lost too 
-2,is alone downstairs...working 
-2,I feel bad for doing it 
-2,"@RyanSeacrest is it just me, or she hates anoop. i mean seriously, she's kinda mean to him. "
-2,@pinkserendipity yes sprint has 4g only in baltimore and chicago so far 
-2,I'm stuck awake in the middle of the night for the second day in a row. And I felt terrible yesterday. 
-2,Thanks for bursting my bubble 
-2,Going to school soon... can't find anything to wear!! gosh it's so hard 
-2,@marieclr I was serious  LOL
-2,@naughtyhaughty I had on my page for sooooo long!!! Until it got deleted  Sad day in history
-2,Crazy wind today = no birding  http://ff.im/1XTTi
-2,currently at work.. 
-2,Grrr.. my ipods acting weird too! Jai ho and thinking of you aren't playing the full songs.. ughh. 
-2,@penndbad send me the DVD cos I have missed out on heaps  NOT happy about that!
-2,i don't see the big deal with this website 
-2,@machineplay I'm so sorry you're having to go through this. Again.  #therapyfail
-2,@ColinDeMar Far too out of the way for rail.  any other tips?
-2,I'm not still up I swear. Why do I keep losing. gaining. losing. gaining. tweeps?  So heart wrenching.
-2,"Today I realized I am too good at hiding things, even I can't find it "
-2,"Staying at a friends house...house sitting, neighbors are SO loud-having a party "
-2,@dannyvegasbaby danny im upset that i wasnt here to watch the live chat  i was in a car. for 3 hours on a trip im soooo upset!!
-2,Check out my mug  http://www.erika-obscura.blogspot.com
-2,Borders closed at 10 
-2,Downloading NIN's new album &quot;the slip&quot; - when the hell did this come out? I'm so behind the times these days 
-2,Just woke up an already have written some e-mail... I've to go early at University today as I have to teach at 8:30 AM! 
-2,is watching the hill . . .and its making me sad 
-2,So many channels.... yet so so boring... lazy day again  may have to find a hobby
-2,@supersport I miss my buddy  ill be in NY on the 25th
-2,@robluketic  love the french. I tell people here in the south i'm qtr. french and they snarl at me.  french are beautiful people
-2,Opps.. As I said.. I still got one day remain and now problem come 
-2,"I activated my Selfcontrol block early, meaning I can't check out the new QC.  Regularizing my internal clock is might be difficult. #fb"
-2,@HillyDoP  oH NO
-2,spencer is not a good guy. 
-2,"@goodlaura What about Reese dying on #TTSC? And season finale next week.  #24 boring, Madame President is a crazy woman."
-2,"@JonathanRKnight I hate the limited letters,too.Hope you and the guys are fine?I pray for my dog,she•À_s not well "
-2,didn't get shit done today ~ i'm so screwed 
-2,wanttss to go out 
-2,Is not going to sleep tonite. 
-2,too worried and tired to post tonight 
-2,couldn't get shit done today ~ i'm so screwed 
-2,"Job Interview in Cardiff today, wish me luck! Got about 3 hours sleep "
-2,"@stustone Your show is whack. Way worse than whack, it's wiggety-whack.    :*(:*(:*("
-2,@DjAlizay I really don't think people choose to be that way. But I think he chose not to accept my family's help   He might be dead by now
-2,"@eloquentembrace You're going to kill me, but I've not seen DS9. I've been waiting till I can do it in one solid week sitting. "
-2,@cheechbud i think ur right!! hahaha!! 4.5 hrs now!! 
-2,i hate to see the spartans so sad 
-2,My mind and body are severely protesting this &quot;getting up&quot;  thing. Had nightmares to boot 
-2,"@MySteezRadio I'm goin' to follow u, since u didn't  LOL  GO ANGELS!"
-2,@mandayyy 
-2,@twista202 I think I want to read some books but the library doesn't have them 
-2,My nap was interrupted so many times today  Going out for Japanese with the 'rents again...
-2,Kind of longs for the bus that shows up at the end of Ghost World right now. Ugh. 
-2,@GuruMN but this is canada  canada is weird. we're supposed to get snow through wednesday. ugh.
-2,Awwh babs... you look so sad underneith that shop entrance of &quot;Yesterday's Musik&quot;  O-: I like the look of the new transformer movie 
-2,sad that the 'feet' of my macbook just fell off 
-2,I'm gonna get up late tomorrow and it's 132am here. I gonna get tipsy by my lonesome. That's...that's just sad 
-2,"I'm sweating my forthcoming trip to E3.  If I can't find someone to crash with while I'm out there, I may be screwed.  "
-2,"Has now gotten somebody to read his tweets, but cant get them to make an account. "
-2,@infinitydefines  omgawd i couldnt handle my cat being in heat all the time D: D:
-2,@DonnieWahlberg I hope i can make it to the auburn show. but its not looking good for me 
-2,@David_Henrie *thats people mag haha i couldnt fit it all in.. i dont think those pictures ever made it in the magazine tho!  haha
-2,@breadandbadger Congrats!!  i totally forgot to submit photos 
-2,"@PaulaAbdul awww, Good luck Paula!! Please don't work too hard  but I hope you have fun  Your new album is gonna be amazing!  xxx"
-2,@imaginarypeach now your leaving me  .... -gets sad-
-2,"I miss you twitter. My phone broke, now I'm using a stupid Nokia phone. Ughhh, I miss my advance phone. "
-2,SHOOTING OUTSIDE MY HOUSE :O NOT KIDDING! So SCARED 
-2,Tuesday•À_ll start with reflection •À_n then a lecture in Stress reducing techniques. That sure might become very useful for us accompaniers 
-2,What tragedy and disaster in the news this week 
-2,yes yes still trying to find a picture that will upload correclty.. 
-2,Why oh why was the Red Sox game rained out? I was so looking forward to opening day 
-2,I still can't find my keys. 
-2,@charlietm I know right. I dunno what is going on with twitter. 
-2,might be getting a sore throat again 
-2,@labelsnotlove   my home town. My mammy called all depressd.  Pls explain y a parent let their 8yr old child walk alone? Hello? Its 2009!
-2,@ircmaxell - I think I need to find better anti-depressants.  I think this Paxil/Wellbutrin combo is losing its efficacy.  
-2,@MyConnecticut Restaurant called WoodNTap has competitive eating tourney round tourney time. We place 2nd 
-2,is in the bathroom... wake up lakin. 
-2,@CaitlinOConnor i want tacos and margarhitas  telll gay i say hello&lt;3
-2,"im lonely  keep me company! 22 female, california"
-2,bad day at the betfair office 
-2,I miss him.  Can't wait to celebrate the Tar Heel win this weekend though!!
-2,I'm really cold. I don't want to go to sleep yet but there's nothing to do 
-2,@kristencampisi is this it 4 u? Its ' officially over ' 4 me this go round! 
-2,monkeys??? i just found out you my twin and you wont even write back.  i'm heartbroken
-2,@miss_om Aww  I know I felt like that yesterday at work 
-2,@SarahReedSC treaty isn't defined 
-2,missed Brent at praise band.   No fun to not have the your lead guitarist.  &lt;pout&gt;
-2,@jpfurry poor john  this is what happens when you play with fruit and a microwave! Seriously though HAVE you seen a doctor?? Xxx
-2,Missing My BFF  watching home and away it reminds me of her and me  we &lt;3 It. shout out to u courts
-2,@mandayyy   
-2,New video card is DOA. 
-2,"feeling lost, naked and confused (JK, sort of).....no iphone for me. "
-2,"Damn i am so late at filling this appraisal form, people have almost sent it .. i was so occupied in work "
-2,missed Brent at praise band.  No fun to not have your lead guitarist. &lt;pout&gt;
-2,i think to much on the past. i cant change it. i deserved so much more then wat i got. ..but why am i still thinking about him  gah
-2,has lost his ring. It's no-where to be seen 
-2,"@burgaw Ooooooh! *sealclap* See, I download shitloads of zip folders off 4chan. I have no internet moneys.  FUCK YEAH ALICIA &amp; MIKEY."
-2,Is still nursing my Nile but glad he is feeling better. I hate when my baby is sick 
-2,Is fucked to go back to IC 
-2,@Brandizzzle08 yoyoyo. my internet has been rude tonight. it JUST reconnected and I'm about to go to bed. 
-2,@jemcam well i have uni stuff and netball  but after netbal if i've done uni stuff we can
-2,@kissability Me too I is poor 
-2,help me forget 8th april &amp; 13th july! 
-2,"dierks bentley is comin' to columbus, OH!! i wanna go so bad "
-2,i have to take my sidekick back. 
-2,@chriscantore congrats! I'm totally jealous! only wish my XM was working 
-2,gr8t my face is very itchy 
-2,poor socks  luvvvvv the golden retriever!! I want one sighhhh
-2,I just saw that they found that Tracy girl in a piece of luggage... How fucking terrible 
-2,Aaaaand the nausea is back. 
-2,@DonnieWahlberg ooh I•À_m excited and not even going 2 be there  long love YOUTUBE!
-2,spent 1 hour to reach to Axis bank only to find out today is holiday for Mahavir Jayanti  contd..
-2,@mathewsmichael  i agree... the jobros dont update theres very often 
-2,@fishmouse it is hilarious and I linked the clip from LJ some time ago but when I went back just now it was a dead link 
-2,@DiannePulham OOOOOOOO who with? (im not neither but thats because i need to study  )
-2,"Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!"
-2,@bostongarden I miss bentley 
-2,seriously needs to finish these job applications 
-2,"My son Vincas is sick, so I stay at home  Just three tense days at work, and I am back on holiday with kids"
-2,Whinging. My client&amp;boss don't understand English well. Rewrote some text unreadable. It's written by v. good writer&amp;reviewed correctly. 
-2,@huntermoore I don't want him to ever punch me.  
-2,sooo sick of the snow  ughh
-2,@ITS_NEMESIS ------- 
-2,@LoveMeagan it doesn't work your fan is upset 
-2,I would like to apologize for the repeated Video Games Live related tweets. I am going to have a stern discussion with Koodo soon. Stern. 
-2,@zaydia but i cant figure out how to get there / back / pay for a hotel etc 
-2,"FML: So much for seniority, bc of technological ineptness, I now have to &quot;register&quot; for classes AGAIN "
-2,feels like she slept the day away.    Not looking forward to any more bouts with my gallbladder.  At least I have pills now for the pain.
-2,@ThaStevieG but what I really want is my old bass back 
-2,Mad tired today... Callin it in early tonight  nighty night twittas
-2,"@LevenRambin: Take it easy, and be good to you. "
-2,I'm afraid I had bad code. 
-2,Think I'm going to bed. Goodniight. I hate this 
-2,"@riancurtis  i'm here, friend, and i love you."
-2,@kariajay  All this time you didn't notice I was gone...just needed DB2 is it??
-2,@aaronrva is in the bathroom and i have to pee!    
-2,@ashleyskyy but I wanted a margarita too! 
-2,@KourtneyKardash yup night workouts r the worst but unfortunetly my work schedule only allows me to go at night  its tough!
-2,Just called Hillsong again - they said they couldn't tell me where I was on the waiting list - I don't know if it's looking so good 
-2,"has 0g of milky bar left, and around 200ml of coke "
-2,@jokerrrr It stillllll hasn't arrived 
-2,"Mraow, I feel like dancing, but first art school wants to rape me some more. "
-2,@karenucol ah! I bet it does I've been like craving to play softball or basketball !!! But I have noo time 
-2,Is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back 
-2,amazon s3 plugin not worked in my website . it need PHP 5 . but my hosting provider has only PHP 4.4  . very sad.
-2,"Argh! I was suuuper sleepy an hour ago, now I'm wide awake.  Hope I don't stay up all night. :-/"
-2,"@austinhill I wish I was!  Sold out   If you have some time let me know, I would love to hear more about what you are up to!"
-2,Just watched tropic thunder. Dreading tomorrow 
-2,@qweendassah no...he's still miss'n... 
-2,ChiefDelphi is down 
-2,"http://twitpic.com/2y2wr - according to my bro, our new puppy had a poo fight and was covered in poop  (picture stolen from him)"
-2,playing game at home! my new boss didn't call me yet... 
-2,Su yin Huen tweeted I feel unbearable guilt. I made my staff cry  http://tinyurl.com/cw2l9t
-2,Poor Joshy is sick???   those damn tejanos!
-2,My thoughts are with Sandra Cantu's family at this difficult and sad time 
-2,"@FranzGlaus I know, just wanted to let everybody know what was happening  "
-2,Michigan who?  I don't know them.                   *sigh*   Shameful!
-2,i have to fill two hours 
-2,"@alicayaba so cuuute! hey, i miss you na!  its not the same not seeing you girls everyday "
-2,@JonathanRKnight Oh! Did I mention it? &quot;Gooooood Moooorniiiiiiing&quot;  from Germany! Im back in my cage....or better...my office 
-2,throat is closing up and i had some string cheese. not a good idea 
-2,"Aww, Sandra Cantu is found dead in a suitcase  Missing children stories never seem to go good. Poor family."
-2,wishing i was home underneath my covers 
-2,walking home from school drains all my energy 
-2,"@ridley1013 I agree. The shapeshifting is a copout. I was so excited for Angela's ep, I thought it was this week.  Noah was awesome tho!"
-2,@SaveTheStrib Dang! I would have done this if I knew it was there earlier.  Any other outings planned?
-2,I wish I was better at writing. It's taking me so long to write this paper. 
-2,..and of course... I have access to my Halo 3 Mythic Map Pack re-download.. but bad news.. not the Legendary Map Pack... ugh.. 600MS... 
-2,"@vene2ia ...not yet unfortunately, another few weeks I've been told  How are you? I've been a little bit busy with my latest project."
-2,@thecoolestout Ha the sun's already gone 
-2,day 2. a lot harder than day 1. let's see how day 3 goes tomorrow. 
-2,My man crush Jake Peavy let me down  #gayforpeavy
-2,"@trishzw megafast trip, you have time during day tom/weds? Or, you going out tonight? Want to see you bad. Tried to warn you, tech fail "
-2,michigan state you make me sad 
-2,omg. my mouth is in so much pain  i just wanna sleep untill its time to take my braces off.
-2,getting annoyed easily today  &gt;&gt;&gt; biofuel proposal: getting annoyed easily today  &gt;&gt;&gt; biof.. http://tinyurl.com/ceprvs
-2,@MizzChievouz Hey girl. The site is back.  Girlyvue is back and they have even more videos. 
-2,@a5hleyf i'm spending time with my grandma early tomorrow and i can't leave skittles by herself. 
-2,just got home from watching Michigan State get tromped!   
-2,"Oh jew-bus! Two years worth of classes' work is ALOT to organize &gt;_&lt; i'm not finishing tonight, it's not possible...my bones ache "
-2,"@griffmiester no exchanging for me, my laptop hasn't arrived "
-2,@hyperbets i hope this doesn't last too long.  i feel miserable!
-2,@rcompo RACHEL! hang outage is neccessary - i was gonna be home this wekend but dumb folk make me work   so im free F and Sat until 4...
-2,@TheLeagueSF Not Fun &amp; Furious? The new mantra for the Bay 2 Breakers? It was getting 2 rambunctious;the city overreacted &amp; clamped down 
-2,@amber_benson  my hubby (for some reason) thinks it's more important he has a good spot for red carpet for the Trek Movie Premiere. Sod!
-2,"I swear no matter how long I've been getting up at 5am, it never gets any easier. Man my eyes hurts wah "
-2,@Jeffree_Star Jeffree! How do you keep your hair one color? My PERMANENT dye fades within the week 
-2,"@otakusecret my reaction too  whoa, didn't see that coming"
-2,"still sick. feeling a bit better, got some new medicine.... hope I feel good after a night of sleep. ohh, and it's suppose to snow! WTF! "
-2,"@Dangerm0use I think maybe you should get a couple more hours of sleep, hon. How productive can you be right now if ur dog tired? I worry "
-2,@maddyVA Thanks a lot. Learned a lot of new words but didn't find what I was looking for. 
-2,Wish I had all the XBLM downloads all on the gamertag 'Hitokyri'. This 5 gamertag thing is nonsense... and I'm tired of it 
-2,New Testament Test at 9:30 am   
-2,@ScoutBuck tons no hay Troll? ahhhh 
-2,stupid movies we watched... mirrors ugggggh... stooopeeed!!! rip off! 
-2,"http://twitpic.com/2y2yi - I love you, Buck. "
-2,last one!!! but still not done!!! 
-2,homework.... 
-2,I don't understand why things get taken away. I didn't have enough time with him its unfair. I want him back!! He was like my baby 
-2,Scratch that: du in heif (two in a half) cookies. My tum just can't take anymore shoog. Poots 
-2,@cococourtney i was just listening to the sweets for the first time in forever! i miss them so much  can we go to chi town for visits plz?
-2,"Geez what a busy afternoon. Meetings, emails, meetings and email and more meetings. 6pm and the day is still going! Ah its dark and "
-2,"DANG!!! ANOTHER SPRING BREAK!!!  HOW COOL IS THAT???  TOO BAD I HAVE TO WORK ALL WEEK  OH WELL, MORE MONEY FOR A PHONE.  ttyl EVERBODY!!!"
-2,@Sara_Kate Im afraid too  ( ur reply about uni from ages ago
-2,feeling down 
-2,@CarVin1 lol they are some emotional ass men!! Omg all this late night eating.. Both of us are broke 
-2,"@nick_carter Aww Nick!! I like your hair longer, why did you cut it off?  Break. My. Heart."
-2, wonder if Jon lost the net
-2,Wow. The most depressing thing in the world is losing a video that you've created in a matter of seconds.  #FML
-2,@nchokkan https://www.mycomicshop.com/search?TID=395031 But all says not in stock 
-2,@Poohpot lmao im sorry poohpot i ate it all! 
-2,Any chance  Softbelly (for @MTUB) isn't loud? 
-2,Time to move my posterior  and lose some fat. My articulation are creaking so no more running  but I•À_m drool for some swimming
-2,listening to nathan cry.... 
-2,today sucked. I'm gonna die without chris and callum!  wahhh!
-2,"STOU site not update, no info about 2/2552 exam, and open course, I must wait for mail notices and doc. um... "
-2,@ohsbrat30...I'm sorry. I'm feeling kinda yucky myself. 5am is going to come too quick 
-2,is in love with scrappy and is missin him already 
-2,wants to hear @seblefebvre 's song but myspace is messing with me 
-2,Bad news was Dad has cancer and is dying   Good news new business started and  I am now a life coach practising holistic weight management
-2,@duchess_rebecca Man... intervention is soo sad 
-2,HELP! I need a new boyfriend... I'm stuck in a rut 
-2,I feel like a complete idiot. I'm the only one who doesn't get how this shit works  help me 
-2,Saw an ad on Craigslist for a casting call for a female host on G4. I was totally psyched! But realized it was a hoax 
-2,Pepperoni rolls in L.A.?: I called Valentino's - they said that they had sausage rolls but no pepperoni rolls  http://tinyurl.com/cec5ka
-2,"@soillodge yes, it will be. it's only Monday "
-2,i want the new GG episode already 
-2,I miss watching Rocko's Modern Life. 
-2,RIP Sandra....its so sad    how can someone do something like that??
-2,Keeping my fingers crossed for my buddy    He is not feeling well.
-2,Wait should I eat?? Or be skinny for vegas!! I'm hungry! 
-2,"@Marge_Inovera I tried tweetdeck once and I hated it with a passion. Or it hated me, I'm not sure... "
-2,"@benackerman BTW my iPhone is acting funny, dying quickly and freezing and BS.  I'm not admitting anything, just sayin "
-2,Sitting here wondering why &quot;ED&quot; still has such a strong hold on me 
-2,@bananaface IM SORRY I GOT YOU SICK.  lol. going to bed too. NIGHT!
-2,"@carolrainbow no Internet at home, have to drive into Ox to use Internet because of builders! "
-2,@Steve_Buscemi the weather in Canada is freezing 
-2,twiggassssssss I been out of range all day  I'm back now and hopefully for good.
-2,@danadearmond 
-2,anyone who reads this pray for my Grandma. She's in pain 
-2,"#3 woke up and was having an accident - &quot;It's pushing, it's pushing!&quot; he was crying because he couldn't stop from wetting his pants.  "
-2,"Home from Franklin street, I almost jumped over a fire. Someone kicked it before I could.  Jenny lost her shoe."
-2,@johnnybeane hey! you just changed your default. 
-2,Finally gave in and was bored enough to start this thing. I think the 140 is going to be a problem for me tho.  its like a myspace status.
-2,"@ellievolia If oooonly we were really so lucky, eh? And awh  Definitely too early for work."
